sttl,ct_dst_sport_ltm,ct_src_dport_ltm,swin,dwin,label
254,14,14,0,0,1
254,14,14,0,0,1
254,25,25,0,0,1
254,5,9,0,0,1
254,20,20,0,0,1
254,10,23,0,0,1
254,25,43,0,0,1
254,25,43,0,0,1
254,5,9,0,0,1
254,7,7,0,0,1
254,20,20,0,0,1
254,18,43,0,0,1
254,25,43,0,0,1
254,24,42,0,0,1
254,21,25,0,0,1
254,11,11,0,0,1
254,20,20,0,0,1
254,18,43,0,0,1
254,24,38,0,0,1
254,24,42,0,0,1
254,25,43,0,0,1
254,20,20,0,0,1
254,11,11,0,0,1
254,24,42,0,0,1
254,15,15,0,0,1
254,21,21,0,0,1
254,24,38,0,0,1
254,25,43,0,0,1
254,21,21,0,0,1
254,18,18,0,0,1
254,21,21,0,0,1
254,20,20,0,0,1
254,25,25,0,0,1
254,14,38,0,0,1
254,4,4,0,0,1
254,18,18,0,0,1
254,21,21,0,0,1
254,25,25,0,0,1
254,14,38,0,0,1
254,4,4,0,0,1
254,4,4,0,0,1
254,11,11,0,0,1
254,21,21,0,0,1
254,25,25,0,0,1
254,12,12,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,11,11,0,0,1
254,18,18,0,0,1
254,13,24,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,14,14,0,0,1
254,25,25,0,0,1
254,25,38,0,0,1
254,13,24,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,24,42,0,0,1
254,25,38,0,0,1
254,18,43,0,0,1
254,18,18,0,0,1
254,18,43,0,0,1
254,25,25,0,0,1
254,18,42,0,0,1
254,18,43,0,0,1
254,25,38,0,0,1
254,19,19,0,0,1
254,18,43,0,0,1
254,20,35,0,0,1
254,18,42,0,0,1
254,19,19,0,0,1
254,18,43,0,0,1
254,11,15,0,0,1
254,25,38,0,0,1
254,16,16,0,0,1
254,19,19,0,0,1
254,14,28,0,0,1
254,18,42,0,0,1
254,25,43,0,0,1
254,16,16,0,0,1
254,25,25,0,0,1
254,16,36,0,0,1
254,19,19,0,0,1
254,14,28,0,0,1
254,18,42,0,0,1
254,18,18,0,0,1
254,16,16,0,0,1
254,13,24,0,0,1
254,25,25,0,0,1
254,6,6,0,0,1
254,14,28,0,0,1
254,14,14,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,11,24,0,0,1
254,14,14,0,0,1
254,4,15,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,14,14,0,0,1
254,14,28,0,0,1
254,11,11,0,0,1
254,7,7,0,0,1
254,18,18,0,0,1
254,6,6,0,0,1
254,2,2,0,0,1
254,15,15,0,0,1
254,11,11,0,0,1
254,11,11,0,0,1
254,18,18,0,0,1
254,18,31,0,0,1
254,25,43,0,0,1
254,18,42,0,0,1
254,11,11,0,0,1
254,18,31,0,0,1
254,25,25,0,0,1
254,18,43,0,0,1
254,25,25,0,0,1
254,11,11,0,0,1
254,18,18,0,0,1
254,20,20,0,0,1
254,25,25,0,0,1
254,18,31,0,0,1
254,21,35,0,0,1
254,25,25,0,0,1
254,11,11,0,0,1
254,18,18,0,0,1
254,18,31,0,0,1
254,20,35,0,0,1
254,16,16,0,0,1
254,21,35,0,0,1
254,14,14,0,0,1
254,18,31,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,14,14,0,0,1
254,14,35,0,0,1
254,16,16,0,0,1
254,20,35,0,0,1
254,18,18,0,0,1
254,7,7,0,0,1
254,23,23,0,0,1
254,4,7,0,0,1
254,5,8,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,22,37,0,0,1
254,18,18,0,0,1
254,23,23,0,0,1
254,25,43,0,0,1
254,5,8,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,22,37,0,0,1
254,18,18,0,0,1
254,23,23,0,0,1
254,25,43,0,0,1
254,25,25,0,0,1
254,15,35,0,0,1
254,3,6,0,0,1
254,23,23,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,25,25,0,0,1
254,20,20,0,0,1
254,23,23,0,0,1
254,15,37,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,20,20,0,0,1
254,18,31,0,0,1
254,15,37,0,0,1
254,24,24,0,0,1
254,18,18,0,0,1
254,20,20,0,0,1
254,25,25,0,0,1
254,18,31,0,0,1
254,18,43,0,0,1
254,15,37,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,5,5,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,18,43,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,12,12,0,0,1
254,25,41,0,0,1
254,18,32,0,0,1
254,23,40,0,0,1
254,10,15,0,0,1
254,20,20,0,0,1
254,12,12,0,0,1
254,15,35,0,0,1
254,25,41,0,0,1
254,23,40,0,0,1
254,10,15,0,0,1
254,25,43,0,0,1
254,20,20,0,0,1
254,6,6,0,0,1
254,25,41,0,0,1
254,23,40,0,0,1
254,15,35,0,0,1
254,13,26,0,0,1
254,20,20,0,0,1
254,6,6,0,0,1
254,25,43,0,0,1
254,23,40,0,0,1
254,25,41,0,0,1
254,15,27,0,0,1
254,13,26,0,0,1
254,23,40,0,0,1
254,12,12,0,0,1
254,20,20,0,0,1
254,25,41,0,0,1
254,18,43,0,0,1
254,10,16,0,0,1
254,13,26,0,0,1
254,17,40,0,0,1
254,25,25,0,0,1
254,18,43,0,0,1
254,10,16,0,0,1
254,25,25,0,0,1
254,5,5,0,0,1
254,17,40,0,0,1
254,13,26,0,0,1
254,18,43,0,0,1
254,25,25,0,0,1
254,10,16,0,0,1
254,25,25,0,0,1
254,5,5,0,0,1
254,18,18,0,0,1
254,13,13,0,0,1
254,25,25,0,0,1
254,13,26,0,0,1
254,12,27,0,0,1
254,8,8,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,13,13,0,0,1
254,25,25,0,0,1
254,10,15,0,0,1
254,8,8,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,15,15,0,0,1
254,19,35,0,0,1
254,13,28,0,0,1
254,25,25,0,0,1
254,5,5,0,0,1
254,25,25,0,0,1
254,15,15,0,0,1
254,19,35,0,0,1
254,13,28,0,0,1
254,18,18,0,0,1
254,15,15,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,6,8,0,0,1
254,13,28,0,0,1
254,15,15,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,16,35,0,0,1
254,12,20,0,0,1
254,14,14,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,16,35,0,0,1
254,17,31,0,0,1
254,14,14,0,0,1
254,18,18,0,0,1
254,17,17,0,0,1
254,24,24,0,0,1
254,16,35,0,0,1
254,17,31,0,0,1
254,24,24,0,0,1
254,6,6,0,0,1
254,19,19,0,0,1
254,22,37,0,0,1
254,15,15,0,0,1
254,18,18,0,0,1
254,8,12,0,0,1
254,24,24,0,0,1
254,25,25,0,0,1
254,6,6,0,0,1
254,22,37,0,0,1
254,15,15,0,0,1
254,8,12,0,0,1
254,24,24,0,0,1
254,18,43,0,0,1
254,22,37,0,0,1
254,8,12,0,0,1
254,15,15,0,0,1
254,24,24,0,0,1
254,18,43,0,0,1
254,15,37,0,0,1
254,12,20,0,0,1
254,15,15,0,0,1
254,21,34,0,0,1
254,23,23,0,0,1
254,12,20,0,0,1
254,8,8,0,0,1
254,3,3,0,0,1
254,4,9,0,0,1
254,18,18,0,0,1
254,13,23,0,0,1
254,23,23,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,16,16,0,0,1
254,13,34,0,0,1
254,13,23,0,0,1
254,18,18,0,0,1
254,15,15,0,0,1
254,25,25,0,0,1
254,6,6,0,0,1
254,13,34,0,0,1
254,18,18,0,0,1
254,13,23,0,0,1
254,15,15,0,0,1
254,19,19,0,0,1
254,13,34,0,0,1
254,17,32,0,0,1
254,15,15,0,0,1
254,14,31,0,0,1
254,15,35,0,0,1
254,18,18,0,0,1
254,13,34,0,0,1
254,3,11,0,0,1
254,15,15,0,0,1
254,4,4,0,0,1
254,14,31,0,0,1
254,18,18,0,0,1
254,24,42,0,0,1
254,19,19,0,0,1
254,14,31,0,0,1
254,18,18,0,0,1
254,9,16,0,0,1
254,25,25,0,0,1
254,24,42,0,0,1
254,4,12,0,0,1
254,16,16,0,0,1
254,18,18,0,0,1
254,16,27,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,9,17,0,0,1
254,24,42,0,0,1
254,25,25,0,0,1
254,16,27,0,0,1
254,25,43,0,0,1
254,1,1,255,255,1
254,13,23,0,0,1
254,14,14,0,0,1
254,24,42,0,0,1
254,25,25,0,0,1
254,7,16,0,0,1
254,18,18,0,0,1
254,8,20,0,0,1
254,14,14,0,0,1
254,18,42,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,7,16,0,0,1
254,18,18,0,0,1
254,10,23,0,0,1
254,14,14,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,11,27,0,0,1
254,19,19,0,0,1
254,13,26,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,5,5,0,0,1
254,19,19,0,0,1
254,7,7,0,0,1
254,11,11,0,0,1
254,18,18,0,0,1
254,13,13,0,0,1
254,20,20,0,0,1
254,13,26,0,0,1
254,19,19,0,0,1
254,16,26,0,0,1
254,11,11,0,0,1
254,7,7,0,0,1
254,20,20,0,0,1
254,13,13,0,0,1
62,1,1,255,255,1
254,16,26,0,0,1
254,12,17,0,0,1
254,7,7,0,0,1
254,14,14,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,8,17,0,0,1
254,13,26,0,0,1
254,7,7,0,0,1
254,25,25,0,0,1
254,15,15,0,0,1
254,18,18,0,0,1
254,13,26,0,0,1
254,7,7,0,0,1
254,25,25,0,0,1
254,15,15,0,0,1
254,10,26,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,13,26,0,0,1
254,15,15,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,13,26,0,0,1
254,18,18,0,0,1
254,11,11,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,19,19,0,0,1
254,21,21,0,0,1
254,8,8,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,19,19,0,0,1
254,21,21,0,0,1
254,17,17,0,0,1
254,18,18,0,0,1
254,25,41,0,0,1
254,22,22,0,0,1
254,21,21,0,0,1
254,18,18,0,0,1
254,17,17,0,0,1
254,18,43,0,0,1
254,16,41,0,0,1
254,19,19,0,0,1
254,21,21,0,0,1
254,10,10,0,0,1
254,25,25,0,0,1
254,17,17,0,0,1
254,18,43,0,0,1
254,16,41,0,0,1
254,19,19,0,0,1
254,12,21,0,0,1
254,25,25,0,0,1
254,10,10,0,0,1
254,18,43,0,0,1
254,16,41,0,0,1
254,9,20,0,0,1
254,19,19,0,0,1
254,12,21,0,0,1
254,25,25,0,0,1
254,8,8,0,0,1
254,1,1,0,0,1
254,19,32,0,0,1
254,16,23,0,0,1
254,2,2,0,0,1
254,12,21,0,0,1
254,18,18,0,0,1
254,15,15,0,0,1
254,17,31,0,0,1
254,19,32,0,0,1
254,16,23,0,0,1
254,13,22,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,17,31,0,0,1
254,19,32,0,0,1
254,25,43,0,0,1
254,13,22,0,0,1
254,16,16,0,0,1
254,13,13,0,0,1
254,8,12,0,0,1
254,19,32,0,0,1
254,18,43,0,0,1
254,18,18,0,0,1
254,13,13,0,0,1
254,19,19,0,0,1
254,14,31,0,0,1
254,19,32,0,0,1
254,16,16,0,0,1
254,7,7,0,0,1
254,18,34,0,0,1
254,25,42,0,0,1
254,14,14,0,0,1
254,7,7,0,0,1
254,16,16,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,18,34,0,0,1
254,17,42,0,0,1
254,5,5,0,0,1
254,25,25,0,0,1
254,17,30,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,18,34,0,0,1
254,19,19,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,17,30,0,0,1
254,16,34,0,0,1
254,19,19,0,0,1
254,17,17,0,0,1
254,14,14,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,6,6,0,0,1
254,8,8,0,0,1
254,16,34,0,0,1
254,17,30,0,0,1
254,16,16,0,0,1
254,4,4,0,0,1
254,25,25,0,0,1
254,6,6,0,0,1
254,8,17,0,0,1
254,8,8,0,0,1
254,16,16,0,0,1
254,17,30,0,0,1
254,4,4,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,8,17,0,0,1
254,16,16,0,0,1
254,25,43,0,0,1
254,5,13,0,0,1
254,23,23,0,0,1
254,25,25,0,0,1
254,10,26,0,0,1
254,16,16,0,0,1
254,5,13,0,0,1
254,25,25,0,0,1
254,25,43,0,0,1
254,23,23,0,0,1
254,25,25,0,0,1
254,10,26,0,0,1
254,21,21,0,0,1
254,13,30,0,0,1
254,25,43,0,0,1
254,23,23,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,22,35,0,0,1
254,18,43,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,14,35,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,18,43,0,0,1
254,22,35,0,0,1
254,18,43,0,0,1
254,18,18,0,0,1
254,14,35,0,0,1
254,18,18,0,0,1
254,11,17,0,0,1
254,12,12,0,0,1
254,22,35,0,0,1
254,14,14,0,0,1
254,18,43,0,0,1
254,19,19,0,0,1
254,14,35,0,0,1
254,18,18,0,0,1
254,22,35,0,0,1
254,12,12,0,0,1
254,14,14,0,0,1
254,19,19,0,0,1
254,14,35,0,0,1
254,18,18,0,0,1
254,17,17,0,0,1
254,19,19,0,0,1
254,17,26,0,0,1
254,14,14,0,0,1
254,6,6,0,0,1
254,4,7,0,0,1
254,16,16,0,0,1
254,17,17,0,0,1
254,6,11,0,0,1
254,17,26,0,0,1
62,1,1,255,255,1
254,25,25,0,0,1
254,16,16,0,0,1
254,17,17,0,0,1
254,11,11,0,0,1
254,6,11,0,0,1
254,25,25,0,0,1
254,25,43,0,0,1
254,25,25,0,0,1
254,19,32,0,0,1
254,11,11,0,0,1
254,19,32,0,0,1
254,16,16,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,25,25,0,0,1
254,5,11,0,0,1
254,25,25,0,0,1
254,5,11,0,0,1
254,9,9,0,0,1
254,18,43,0,0,1
254,25,25,0,0,1
254,13,32,0,0,1
254,18,18,0,0,1
254,5,11,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,18,43,0,0,1
254,25,25,0,0,1
254,20,33,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,20,33,0,0,1
254,18,18,0,0,1
254,9,9,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,13,33,0,0,1
254,9,9,0,0,1
254,23,41,0,0,1
254,13,13,0,0,1
254,18,31,0,0,1
254,13,13,0,0,1
254,23,41,0,0,1
254,12,12,0,0,1
254,17,40,0,0,1
254,18,31,0,0,1
254,17,17,0,0,1
254,7,7,0,0,1
254,17,40,0,0,1
254,25,25,0,0,1
254,18,43,0,0,1
254,17,17,0,0,1
254,18,31,0,0,1
254,7,7,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,18,43,0,0,1
254,17,17,0,0,1
254,25,25,0,0,1
254,24,24,0,0,1
254,13,31,0,0,1
254,25,25,0,0,1
254,22,37,0,0,1
254,18,18,0,0,1
254,8,8,0,0,1
254,25,25,0,0,1
254,24,24,0,0,1
254,2,11,0,0,1
254,25,25,0,0,1
254,15,37,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,15,37,0,0,1
254,24,24,0,0,1
254,18,18,0,0,1
254,19,29,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,24,24,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,19,29,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,24,24,0,0,1
254,25,25,0,0,1
254,19,29,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,24,24,0,0,1
254,8,14,0,0,1
254,18,18,0,0,1
254,21,34,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,8,14,0,0,1
254,21,34,0,0,1
254,6,6,0,0,1
254,10,29,0,0,1
254,18,18,0,0,1
254,21,34,0,0,1
254,12,12,0,0,1
254,3,3,0,0,1
254,10,29,0,0,1
254,13,34,0,0,1
254,25,43,0,0,1
254,15,15,0,0,1
254,3,3,0,0,1
254,10,29,0,0,1
254,5,9,0,0,1
254,18,43,0,0,1
254,25,25,0,0,1
254,1,1,0,0,1
254,18,18,0,0,1
254,15,15,0,0,1
254,24,42,0,0,1
254,25,25,0,0,1
254,18,43,0,0,1
254,21,36,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,15,15,0,0,1
254,25,25,0,0,1
254,18,42,0,0,1
254,10,17,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,5,8,0,0,1
254,25,25,0,0,1
254,18,42,0,0,1
254,10,17,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,5,8,0,0,1
254,18,42,0,0,1
254,25,25,0,0,1
254,15,26,0,0,1
254,3,3,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,15,26,0,0,1
254,25,25,0,0,1
254,15,15,0,0,1
254,16,16,0,0,1
254,18,18,0,0,1
254,22,40,0,0,1
254,15,15,0,0,1
254,7,17,0,0,1
254,25,25,0,0,1
254,14,14,0,0,1
254,21,36,0,0,1
254,22,40,0,0,1
254,25,25,0,0,1
254,11,26,0,0,1
254,14,14,0,0,1
254,5,5,0,0,1
254,15,15,0,0,1
254,3,7,0,0,1
254,18,40,0,0,1
254,25,25,0,0,1
254,14,14,0,0,1
254,13,13,0,0,1
254,15,15,0,0,1
254,15,36,0,0,1
254,8,8,0,0,1
254,25,25,0,0,1
254,13,13,0,0,1
254,15,36,0,0,1
254,25,25,0,0,1
254,13,13,0,0,1
254,14,14,0,0,1
254,8,8,0,0,1
254,18,18,0,0,1
254,13,13,0,0,1
254,25,43,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,15,15,0,0,1
254,25,43,0,0,1
254,18,18,0,0,1
254,22,22,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,20,20,0,0,1
254,10,10,0,0,1
254,22,22,0,0,1
254,18,43,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,20,20,0,0,1
254,3,6,0,0,1
254,22,22,0,0,1
254,25,43,0,0,1
254,18,43,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,3,6,0,0,1
254,18,18,0,0,1
254,22,37,0,0,1
254,25,43,0,0,1
254,10,15,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,22,37,0,0,1
254,22,37,0,0,1
254,25,43,0,0,1
254,18,18,0,0,1
254,10,15,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,13,13,0,0,1
254,22,37,0,0,1
254,18,43,0,0,1
254,16,16,0,0,1
254,25,25,0,0,1
254,18,43,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,16,16,0,0,1
254,20,20,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,16,16,0,0,1
254,25,25,0,0,1
254,15,15,0,0,1
254,25,25,0,0,1
254,20,20,0,0,1
254,9,9,0,0,1
254,14,14,0,0,1
254,18,18,0,0,1
254,23,41,0,0,1
254,15,15,0,0,1
254,13,20,0,0,1
254,14,14,0,0,1
254,18,18,0,0,1
254,3,6,0,0,1
254,17,17,0,0,1
254,15,15,0,0,1
254,10,15,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,15,37,0,0,1
254,17,17,0,0,1
254,4,4,0,0,1
254,10,15,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,3,6,0,0,1
254,8,8,0,0,1
254,15,28,0,0,1
254,15,15,0,0,1
254,25,43,0,0,1
254,25,43,0,0,1
254,15,28,0,0,1
254,15,15,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,15,28,0,0,1
254,6,14,0,0,1
254,25,43,0,0,1
254,15,15,0,0,1
254,22,39,0,0,1
254,13,20,0,0,1
254,25,43,0,0,1
254,23,41,0,0,1
254,20,20,0,0,1
254,25,43,0,0,1
254,15,15,0,0,1
254,12,23,0,0,1
254,23,41,0,0,1
254,18,43,0,0,1
254,18,43,0,0,1
254,20,20,0,0,1
254,18,18,0,0,1
254,22,39,0,0,1
254,12,23,0,0,1
254,23,41,0,0,1
254,20,20,0,0,1
254,5,5,0,0,1
254,18,43,0,0,1
254,18,18,0,0,1
254,7,20,0,0,1
254,22,39,0,0,1
254,23,41,0,0,1
254,18,43,0,0,1
254,20,20,0,0,1
254,18,18,0,0,1
254,11,23,0,0,1
254,22,39,0,0,1
254,18,18,0,0,1
254,18,41,0,0,1
254,7,7,0,0,1
254,25,43,0,0,1
254,22,39,0,0,1
254,16,27,0,0,1
254,14,14,0,0,1
254,19,29,0,0,1
254,5,15,0,0,1
254,7,7,0,0,1
254,22,39,0,0,1
254,16,27,0,0,1
254,4,4,0,0,1
254,13,28,0,0,1
254,19,29,0,0,1
254,18,18,0,0,1
254,17,39,0,0,1
254,7,16,0,0,1
254,25,25,0,0,1
254,12,20,0,0,1
254,18,18,0,0,1
254,7,16,0,0,1
254,19,29,0,0,1
254,25,25,0,0,1
254,13,26,0,0,1
254,18,18,0,0,1
254,13,23,0,0,1
254,8,16,0,0,1
254,7,16,0,0,1
254,8,14,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,17,27,0,0,1
254,13,23,0,0,1
254,13,26,0,0,1
254,8,14,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,8,8,0,0,1
254,10,10,0,0,1
254,5,17,0,0,1
254,22,35,0,0,1
254,4,7,0,0,1
254,12,12,0,0,1
254,18,18,0,0,1
254,8,8,0,0,1
254,19,19,0,0,1
254,5,17,0,0,1
254,22,35,0,0,1
254,25,25,0,0,1
254,21,36,0,0,1
254,17,17,0,0,1
254,10,17,0,0,1
254,13,26,0,0,1
254,3,4,0,0,1
254,13,35,0,0,1
254,20,20,0,0,1
254,21,36,0,0,1
254,18,18,0,0,1
254,22,39,0,0,1
254,16,24,0,0,1
254,10,17,0,0,1
254,18,18,0,0,1
254,20,20,0,0,1
254,3,7,0,0,1
254,15,26,0,0,1
254,10,19,0,0,1
254,25,25,0,0,1
254,22,39,0,0,1
254,20,20,0,0,1
254,7,7,0,0,1
254,15,36,0,0,1
254,15,26,0,0,1
254,22,39,0,0,1
254,25,25,0,0,1
254,17,27,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,8,8,0,0,1
254,17,39,0,0,1
254,7,17,0,0,1
254,18,18,0,0,1
254,17,27,0,0,1
254,10,10,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,17,27,0,0,1
254,10,10,0,0,1
254,25,25,0,0,1
254,16,16,0,0,1
254,16,16,0,0,1
254,25,25,0,0,1
254,25,38,0,0,1
254,8,16,0,0,1
254,20,20,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,16,16,0,0,1
254,25,25,0,0,1
254,10,27,0,0,1
254,25,38,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,13,23,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,25,38,0,0,1
254,23,23,0,0,1
254,15,15,0,0,1
254,13,23,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,23,23,0,0,1
254,15,15,0,0,1
254,25,38,0,0,1
254,13,23,0,0,1
254,2,4,0,0,1
254,18,18,0,0,1
254,23,23,0,0,1
254,9,9,0,0,1
254,15,15,0,0,1
254,25,38,0,0,1
254,8,20,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,21,21,0,0,1
254,15,15,0,0,1
254,4,4,0,0,1
254,13,38,0,0,1
254,7,7,0,0,1
254,18,18,0,0,1
254,22,35,0,0,1
254,14,23,0,0,1
254,4,4,0,0,1
254,15,15,0,0,1
254,25,25,0,0,1
254,22,35,0,0,1
254,14,23,0,0,1
254,18,43,0,0,1
254,25,43,0,0,1
254,15,15,0,0,1
254,25,25,0,0,1
254,5,8,0,0,1
254,25,43,0,0,1
254,11,20,0,0,1
254,22,22,0,0,1
254,18,43,0,0,1
254,25,43,0,0,1
254,25,25,0,0,1
254,5,8,0,0,1
254,25,43,0,0,1
254,22,22,0,0,1
254,11,20,0,0,1
254,18,43,0,0,1
254,13,35,0,0,1
254,25,43,0,0,1
254,22,22,0,0,1
254,6,17,0,0,1
254,9,23,0,0,1
254,18,43,0,0,1
254,14,14,0,0,1
254,13,35,0,0,1
254,22,22,0,0,1
254,25,43,0,0,1
254,12,26,0,0,1
254,9,9,0,0,1
254,9,20,0,0,1
254,14,14,0,0,1
254,22,22,0,0,1
254,18,43,0,0,1
254,18,30,0,0,1
254,11,11,0,0,1
254,25,25,0,0,1
254,22,22,0,0,1
254,1,1,255,255,1
254,18,43,0,0,1
254,25,43,0,0,1
254,11,11,0,0,1
254,12,30,0,0,1
254,18,18,0,0,1
254,25,43,0,0,1
254,25,43,0,0,1
254,21,21,0,0,1
254,10,15,0,0,1
254,18,18,0,0,1
62,1,1,255,255,1
254,15,15,0,0,1
254,25,43,0,0,1
254,18,43,0,0,1
254,13,13,0,0,1
254,4,4,0,0,1
254,18,18,0,0,1
254,5,5,0,0,1
254,15,15,0,0,1
254,25,43,0,0,1
254,13,13,0,0,1
254,18,18,0,0,1
254,18,18,0,0,1
254,18,43,0,0,1
254,5,5,0,0,1
254,18,43,0,0,1
254,16,16,0,0,1
254,9,9,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,25,43,0,0,1
254,16,26,0,0,1
254,14,14,0,0,1
254,9,9,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,16,26,0,0,1
254,25,43,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,9,9,0,0,1
254,10,26,0,0,1
254,25,25,0,0,1
254,25,43,0,0,1
254,25,25,0,0,1
254,13,13,0,0,1
254,25,25,0,0,1
254,10,26,0,0,1
254,16,16,0,0,1
254,25,43,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,13,13,0,0,1
254,13,13,0,0,1
254,16,16,0,0,1
254,25,25,0,0,1
254,18,43,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,13,13,0,0,1
254,25,25,0,0,1
254,20,20,0,0,1
254,16,16,0,0,1
254,13,13,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,5,5,0,0,1
254,25,25,0,0,1
254,16,16,0,0,1
254,20,20,0,0,1
254,13,13,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,5,5,0,0,1
254,25,25,0,0,1
254,13,13,0,0,1
254,14,14,0,0,1
254,20,20,0,0,1
254,25,25,0,0,1
254,18,18,0,0,1
254,25,25,0,0,1
254,25,25,0,0,1
254,14,14,0,0,1
254,25,25,0,0,1
254,20,20,0,0,1
254,6,6,0,0,1
